market,code,date,date_raw,category,category_label,f_cash,f_rights_price,f_bonus,f_rights
0,000726,2009-06-30,20090630,5,增发,45277.62109375,99486.4765625,45295.1875,99486.4765625
0,000726,2009-12-31,20091231,5,增发,45295.1875,99486.4765625,45295.18359375,99486.4765625
0,000726,2010-07-01,20100701,1,"权益分派(送/转/派, 以float字段为准)",2.5,0.0,0.0,0.0
0,000726,2011-06-02,20110602,1,"权益分派(送/转/派, 以float字段为准)",2.5,0.0,0.0,0.0
0,000726,2011-06-24,20110624,3,派息/配股类,45295.18359375,99486.4765625,55130.984375,99486.4765625
0,000726,2011-09-08,20110908,5,增发,55130.984375,99486.4765625,55130.984375,100895.4765625
0,000726,2012-06-27,20120627,1,"权益分派(送/转/派, 以float字段为准)",2.799999952316284,0.0,0.0,0.0
0,000726,2012-06-30,20120630,5,增发,55130.984375,100895.4765625,55132.1796875,100895.4765625
0,000726,2012-09-03,20120903,5,增发,55132.1796875,100895.4765625,55693.37890625,100895.4765625
0,000726,2012-12-31,20121231,5,增发,55693.37890625,100895.4765625,55693.37890625,100889.4765625
0,000726,2013-06-21,20130621,1,"权益分派(送/转/派, 以float字段为准)",2.799999952316284,0.0,0.0,0.0
0,000726,2013-06-27,20130627,5,增发,55693.37890625,100889.4765625,55690.14453125,100463.78125
0,000726,2013-07-12,20130712,5,增发,55690.14453125,100463.78125,55690.14453125,95580.046875
0,000726,2013-12-31,20131231,5,增发,55690.14453125,95580.046875,55698.26953125,95580.046875
0,000726,2014-05-23,20140523,1,"权益分派(送/转/派, 以float字段为准)",3.799999952316284,0.0,0.0,0.0
0,000726,2014-06-30,20140630,5,增发,55698.26953125,95580.046875,55698.79296875,95580.046875
0,000726,2014-08-26,20140826,5,增发,55698.79296875,95580.046875,55698.79296875,95575.8515625
0,000726,2014-09-10,20140910,5,增发,55698.79296875,95575.8515625,56110.6953125,95575.8515625
0,000726,2014-12-31,20141231,5,增发,56110.6953125,95575.8515625,56064.37890625,95575.8515625
0,000726,2015-06-18,20150618,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000726,2015-06-30,20150630,5,增发,56064.37890625,95575.8515625,56079.921875,95575.8515625
0,000726,2016-06-23,20160623,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000726,2016-08-22,20160822,5,增发,56079.921875,95575.8515625,56082.24609375,92260.234375
0,000726,2017-06-12,20170612,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000726,2017-06-30,20170630,5,增发,56082.24609375,92260.234375,56071.3125,92260.234375
0,000726,2017-12-31,20171231,5,增发,56071.3125,92260.234375,56115.04296875,92260.234375
0,000726,2018-06-27,20180627,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000726,2018-06-30,20180630,5,增发,56115.04296875,92260.234375,56096.37109375,92260.234375
0,000726,2018-12-31,20181231,5,增发,56096.37109375,92260.234375,56110.54296875,92260.234375
0,000726,2019-04-04,20190404,5,增发,56110.54296875,92260.234375,56110.54296875,85812.15625
0,000726,2019-06-21,20190621,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000726,2019-06-30,20190630,5,增发,56110.54296875,85812.15625,56107.71484375,85812.15625
0,000726,2019-12-31,20191231,5,增发,56107.71484375,85812.15625,56126.4296875,85812.15625
0,000726,2020-06-30,20200630,5,增发,56126.4296875,85812.15625,56125.5859375,85812.15625
0,000726,2020-07-09,20200709,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000726,2020-12-31,20201231,5,增发,56125.5859375,85812.15625,56127.5078125,85813.234375
0,000726,2021-03-31,20210331,5,增发,56127.5078125,85813.234375,56125.91015625,85813.3984375
0,000726,2021-06-07,20210607,5,增发,56125.91015625,85813.3984375,56125.99609375,88241.984375
0,000726,2021-06-18,20210618,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,0.0,0.0
0,000726,2021-06-30,20210630,5,增发,56125.99609375,88241.984375,56125.44140625,88241.9921875
0,000726,2021-07-12,20210712,5,增发,56125.44140625,88241.9921875,56125.44140625,88241.9921875
0,000726,2021-09-30,20210930,5,增发,56125.44140625,88241.9921875,56127.94921875,88242.109375
0,000726,2021-11-27,20211127,5,增发,56127.94921875,88242.109375,56127.9609375,88234.1171875
0,000726,2021-12-31,20211231,5,增发,56127.9609375,88234.1171875,56128.53515625,88234.1328125
0,000726,2022-03-22,20220322,5,增发,56128.53515625,88234.1328125,56158.57421875,88818.0078125
0,000726,2022-03-31,20220331,5,增发,56158.57421875,88818.0078125,56158.5859375,88818.0234375
0,000726,2022-05-14,20220514,5,增发,56158.5859375,88818.0234375,56158.59765625,88794.03125
0,000726,2022-06-08,20220608,5,增发,56158.59765625,88794.03125,57116.41796875,88794.0546875
0,000726,2022-06-22,20220622,5,增发,57116.41796875,88794.0546875,57027.25390625,88794.1015625
0,000726,2022-06-23,20220623,1,"权益分派(送/转/派, 以float字段为准)",0.699999988079071,0.0,0.0,0.0
0,000726,2022-06-30,20220630,5,增发,57027.25390625,88794.1015625,57027.265625,88794.1171875
0,000726,2022-09-30,20220930,5,增发,57027.265625,88794.1171875,57027.265625,88763.3125
0,000726,2022-12-31,20221231,5,增发,57027.265625,88763.3125,57080.45703125,88763.3125
0,000726,2023-03-31,20230331,5,增发,57080.45703125,88763.3125,57107.46875,88763.328125
0,000726,2023-05-09,20230509,5,增发,57107.46875,88763.328125,57399.3671875,88763.328125
0,000726,2023-05-25,20230525,5,增发,57399.3671875,88763.328125,57362.3671875,86369.75
0,000726,2023-06-08,20230608,5,增发,57362.3671875,86369.75,58060.3203125,86369.75
0,000726,2023-06-16,20230616,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000726,2023-06-30,20230630,5,增发,58060.3203125,86369.75,57997.3203125,86369.75
0,000726,2023-07-13,20230713,5,增发,57997.3203125,86369.75,57997.3203125,86360.75
0,000726,2023-09-30,20230930,5,增发,57997.3203125,86360.75,57989.48828125,86360.765625
0,000726,2024-03-01,20240301,5,增发,57989.48828125,86360.765625,57997.328125,81743.1171875
0,000726,2024-04-12,20240412,5,增发,57997.328125,81743.1171875,57997.3359375,81743.125
0,000726,2024-04-24,20240424,5,增发,57997.3359375,81743.125,57997.3359375,81736.4765625
0,000726,2024-05-06,20240506,5,增发,57997.3359375,81736.4765625,58287.48828125,81736.4765625
0,000726,2024-05-29,20240529,5,增发,58287.48828125,81736.4765625,58239.98828125,81736.4765625
0,000726,2024-06-07,20240607,5,增发,58239.98828125,81736.4765625,58930.13671875,81736.4765625
0,000726,2024-06-12,20240612,5,增发,58930.13671875,81736.4765625,58930.1484375,81736.4921875
0,000726,2024-06-19,20240619,1,"权益分派(送/转/派, 以float字段为准)",1.2999999523162842,0.0,0.0,0.0
0,000726,2024-06-30,20240630,5,增发,58930.1484375,81736.4921875,58854.3984375,81736.4921875
0,000726,2024-08-16,20240816,5,增发,58854.3984375,81736.4921875,58854.3984375,81730.5859375
0,000726,2024-11-08,20241108,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000726,2024-12-12,20241212,5,增发,58854.3984375,81730.5859375,58854.41015625,81730.6015625
0,000726,2024-12-19,20241219,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,0.0,0.0
0,000726,2024-12-31,20241231,5,增发,58854.41015625,81730.6015625,58857.66015625,81730.6015625
0,000726,2025-03-31,20250331,5,增发,58857.66015625,81730.6015625,58863.5390625,81730.6015625
0,000726,2025-06-20,20250620,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000726,2025-06-30,20250630,5,增发,58863.5390625,81730.6015625,58870.08203125,81730.640625
0,000726,2025-09-30,20250930,5,增发,58870.08203125,81730.640625,58869.71875,81730.65625
0,000726,2025-10-23,20251023,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000726,2025-12-31,20251231,5,增发,58869.71875,81730.65625,58911.77734375,81730.6953125
0,000726,2026-03-31,20260331,5,增发,58911.77734375,81730.6953125,58931.37109375,81750.28125
0,000726,2026-04-08,20260408,5,增发,58931.37109375,81750.28125,58933.6484375,81752.5625
0,000726,2026-06-18,20260618,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000727,1997-09-30,19970930,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,5.0,0.0
0,000727,1997-10-07,19971007,2,配股,4000.0,14078.6201171875,6000.0,21117.9296875
0,000727,1999-07-27,19990727,1,"权益分派(送/转/派, 以float字段为准)",0.0,7.800000190734863,0.0,3.0
0,000727,1999-09-10,19990910,2,配股,6000.0,21117.9296875,7800.0,24133.740234375
0,000727,2000-05-11,20000511,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000727,2000-05-15,20000515,3,派息/配股类,7800.0,24133.740234375,11645.830078125,24133.740234375
0,000727,2000-09-20,20000920,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,3.0,0.0
0,000727,2000-09-21,20000921,2,配股,11645.830078125,24133.740234375,15122.1796875,31373.859375
0,000727,2001-05-16,20010516,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000727,2002-04-15,20020415,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000727,2002-11-28,20021128,6,回购,0.0,6.0,4541.8740234375,0.0
0,000727,2002-12-16,20021216,8,未知(8),15122.1796875,31373.859375,19664.05078125,35915.734375
0,000727,2003-05-30,20030530,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000727,2005-08-05,20050805,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,0.0,0.0
0,000727,2006-05-09,20060509,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,3.200000047683716,0.0
0,000727,2006-05-09,20060509,5,增发,19664.05078125,35915.734375,25966.466796875,35915.734375
0,000727,2007-06-30,20070630,5,增发,25966.466796875,35915.734375,25969.41015625,35915.734375
0,000727,2007-12-31,20071231,5,增发,25969.41015625,35915.734375,25969.3359375,35915.734375
0,000727,2008-01-16,20080116,5,增发,25969.3359375,35915.734375,26549.193359375,35915.734375
0,000727,2008-06-30,20080630,5,增发,26549.193359375,35915.734375,26550.6015625,35915.734375
0,000727,2008-12-31,20081231,5,增发,26550.6015625,35915.734375,26551.7734375,35915.734375
0,000727,2009-06-30,20090630,5,增发,26551.7734375,35915.734375,26551.271484375,35915.734375
0,000727,2009-07-14,20090714,3,派息/配股类,26551.271484375,35915.734375,35807.6328125,35915.734375
0,000727,2009-12-31,20091231,5,增发,35807.6328125,35915.734375,35813.72265625,35915.734375
0,000727,2011-12-31,20111231,5,增发,35813.72265625,35915.734375,35814.22265625,35915.734375
0,000727,2012-06-30,20120630,5,增发,35814.22265625,35915.734375,35814.3828125,35915.734375
0,000727,2015-01-30,20150130,5,增发,35814.3828125,35915.734375,35814.3828125,226478.34375
0,000727,2015-06-30,20150630,5,增发,35814.3828125,226478.34375,35814.6015625,226478.34375
0,000727,2016-02-01,20160201,5,增发,35814.6015625,226478.34375,122021.703125,226478.34375
0,000727,2016-06-08,20160608,3,派息/配股类,122021.703125,226478.34375,122121.375,226478.34375
0,000727,2016-06-24,20160624,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,10.0,0.0
0,000727,2016-06-24,20160624,9,未知(9),122121.375,226478.34375,244242.75,452956.6875
0,000727,2016-12-31,20161231,5,增发,244242.75,452956.6875,244245.265625,452956.6875
0,000727,2018-04-18,20180418,5,增发,244245.265625,452956.6875,293065.5,452956.6875
0,000727,2018-12-31,20181231,5,增发,293065.5,452956.6875,293065.46875,452956.6875
0,000727,2019-06-30,20190630,5,增发,293065.46875,452956.6875,293065.59375,452956.6875
0,000727,2021-02-09,20210209,5,增发,293065.59375,452956.6875,341922.21875,452956.6875
0,000727,2024-01-16,20240116,5,增发,341922.21875,452956.6875,452956.6875,452956.6875
0,000728,1997-06-16,19970616,5,增发,0.0,0.0,7200.0,32000.0
0,000728,1997-12-18,19971218,5,增发,7200.0,32000.0,8000.0,32000.0
0,000728,1998-09-09,19980909,1,"权益分派(送/转/派, 以float字段为准)",0.0,5.0,0.0,3.0
0,000728,1998-10-26,19981026,2,配股,8000.0,32000.0,10400.0,34521.0
0,000728,1999-06-28,19990628,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2000-07-19,20000719,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2007-10-30,20071030,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.0,0.0
0,000728,2007-10-30,20071030,5,增发,10400.0,34521.0,12477.048828125,146410.0
0,000728,2007-12-31,20071231,5,增发,12477.048828125,146410.0,12476.0654296875,146410.0
0,000728,2008-04-09,20080409,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000728,2008-06-30,20080630,5,增发,12476.0654296875,146410.0,12478.9306640625,146410.0
0,000728,2008-10-30,20081030,5,增发,12478.9306640625,146410.0,28510.9453125,146410.0
0,000728,2009-05-08,20090508,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000728,2009-11-13,20091113,5,增发,28510.9453125,146410.0,78510.9453125,196410.0
0,000728,2010-04-12,20100412,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000728,2010-11-02,20101102,3,派息/配股类,78510.9453125,196410.0,196410.0,196410.0
0,000728,2011-04-29,20110429,1,"权益分派(送/转/派, 以float字段为准)",3.0,0.0,0.0,0.0
0,000728,2012-04-26,20120426,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2013-06-06,20130606,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2014-05-28,20140528,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2015-05-27,20150527,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2016-08-31,20160831,1,"权益分派(送/转/派, 以float字段为准)",2.5,0.0,0.0,0.0
0,000728,2016-09-21,20160921,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2017-05-23,20170523,1,"权益分派(送/转/派, 以float字段为准)",3.0,0.0,5.0,0.0
0,000728,2017-05-23,20170523,9,未知(9),196410.0,196410.0,294615.0,294615.0
0,000728,2017-10-31,20171031,5,增发,294615.0,294615.0,294615.0,336544.71875
0,000728,2018-07-02,20180702,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2018-12-31,20181231,5,增发,294615.0,336544.71875,294612.4375,336544.71875
0,000728,2019-06-30,20190630,5,增发,294612.4375,336544.71875,294612.96875,336544.71875
0,000728,2019-07-10,20190710,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2019-11-12,20191112,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2020-05-12,20200512,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2020-06-30,20200630,5,增发,294612.96875,336544.71875,294614.875,336544.71875
0,000728,2020-10-22,20201022,1,"权益分派(送/转/派, 以float字段为准)",0.0,5.440000057220459,0.0,3.0
0,000728,2020-10-22,20201022,5,增发,294614.875,336544.71875,394448.09375,436377.78125
0,000728,2020-11-02,20201102,5,增发,394448.09375,436377.78125,429129.03125,436377.78125
0,000728,2020-12-31,20201231,5,增发,429129.03125,436377.78125,429128.90625,436377.78125
0,000728,2021-05-20,20210520,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2021-11-09,20211109,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2022-05-19,20220519,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000728,2022-10-31,20221031,5,增发,429128.90625,436377.78125,436376.75,436377.78125
0,000728,2023-05-23,20230523,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2023-06-30,20230630,5,增发,436376.75,436377.78125,436377.03125,436377.78125
0,000728,2023-12-31,20231231,5,增发,436377.03125,436377.78125,436377.78125,436377.78125
0,000728,2024-05-30,20240530,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000728,2024-12-31,20241231,5,增发,436377.78125,436377.78125,436377.71875,436377.78125
0,000728,2025-01-21,20250121,1,"权益分派(送/转/派, 以float字段为准)",0.6000000238418579,0.0,0.0,0.0
0,000728,2025-06-27,20250627,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000728,2025-06-30,20250630,5,增发,436377.71875,436377.78125,436377.78125,436377.78125
0,000728,2025-11-12,20251112,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000728,2026-06-26,20260626,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000729,1998-01-19,19980119,3,派息/配股类,7200.0,30953.0,8000.0,30953.0
0,000729,1998-04-22,19980422,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,5.0,0.0
0,000729,1998-04-24,19980424,2,配股,8000.0,30953.0,12000.0,46429.5
0,000729,1998-09-24,19980924,1,"权益分派(送/转/派, 以float字段为准)",0.0,9.199999809265137,0.0,2.0
0,000729,1998-11-03,19981103,2,配股,12000.0,46429.5,14400.0,55422.44921875
0,000729,1999-06-04,19990604,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000729,2000-04-27,20000427,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000729,2000-06-05,20000605,1,"权益分派(送/转/派, 以float字段为准)",0.0,9.300000190734863,0.0,3.0
0,000729,2000-07-06,20000706,2,配股,14400.0,55422.44921875,18720.0,66742.453125
0,000729,2001-06-18,20010618,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000729,2002-05-09,20020509,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000729,2003-07-23,20030723,1,"权益分派(送/转/派, 以float字段为准)",1.2000000476837158,0.0,0.0,0.0
0,000729,2003-12-31,20031231,10,未知(10),18720.0,66742.453125,18720.0,66742.453125
0,000729,2004-03-31,20040331,10,未知(10),18720.0,66742.453125,18721.73046875,66744.1796875
0,000729,2004-05-19,20040519,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000729,2004-06-30,20040630,10,未知(10),18721.73046875,66744.1796875,18827.51953125,66849.96875
0,000729,2004-09-30,20040930,10,未知(10),18827.51953125,66849.96875,19105.369140625,67127.8203125
0,000729,2004-12-31,20041231,10,未知(10),19105.369140625,67127.8203125,19441.890625,67464.34375
0,000729,2005-03-31,20050331,10,未知(10),19441.890625,67464.34375,19576.9609375,67599.40625
0,000729,2005-04-13,20050413,1,"权益分派(送/转/派, 以float字段为准)",0.6000000238418579,0.0,5.0,0.0
0,000729,2005-04-13,20050413,2,配股,19576.9609375,67599.40625,29821.669921875,101855.34375
0,000729,2006-05-16,20060516,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.700000047683716,0.0
0,000729,2006-05-16,20060516,5,增发,29821.669921875,101855.34375,48192.62890625,109999.3828125
0,000729,2006-05-29,20060529,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000729,2006-06-30,20060630,10,未知(10),48192.62890625,109999.3828125,48209.578125,110016.328125
0,000729,2006-09-30,20060930,5,增发,48209.578125,110016.328125,48211.55859375,110018.3125
0,000729,2006-12-31,20061231,5,增发,48211.55859375,110018.3125,48215.33984375,110022.09375
0,000729,2007-03-31,20070331,5,增发,48215.33984375,110022.09375,48216.62890625,110023.3828125
0,000729,2007-06-26,20070626,1,"权益分派(送/转/派, 以float字段为准)",1.2999999523162842,0.0,0.0,0.0
0,000729,2007-06-30,20070630,5,增发,48216.62890625,110023.3828125,48218.4296875,110025.1796875
0,000729,2007-09-30,20070930,5,增发,48218.4296875,110025.1796875,48219.421875,110026.171875
0,000729,2007-10-16,20071016,5,增发,48219.421875,110026.171875,48219.9453125,110026.6953125
0,000729,2008-05-14,20080514,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000729,2008-06-30,20080630,5,增发,48219.9453125,110026.6953125,48227.11328125,110026.6953125
0,000729,2008-12-15,20081215,5,增发,48227.109375,110026.703125,48227.109375,121026.703125
0,000729,2009-06-30,20090630,5,增发,48227.11328125,121026.6953125,48226.61328125,121026.6953125
0,000729,2009-07-10,20090710,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000729,2009-12-16,20091216,5,增发,48226.61328125,121026.6953125,50396.53515625,121026.6953125
0,000729,2010-05-19,20100519,1,"权益分派(送/转/派, 以float字段为准)",1.600000023841858,0.0,0.0,0.0
0,000729,2010-06-02,20100602,3,派息/配股类,50396.53515625,121026.6953125,52094.99609375,121026.6953125
0,000729,2011-05-19,20110519,3,派息/配股类,52094.99609375,121026.6953125,96736.1875,121026.7109375
0,000729,2011-05-31,20110531,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000729,2011-12-06,20111206,5,增发,96736.1875,121026.7109375,96736.234375,121026.75
0,000729,2011-12-21,20111221,5,增发,96736.234375,121026.75,105566.234375,121026.75
0,000729,2012-03-08,20120308,5,增发,105566.234375,121026.75,52095.05078125,121026.75
0,000729,2012-03-27,20120327,5,增发,52095.05078125,121026.75,56246.83984375,125178.5390625
0,000729,2012-03-30,20120330,5,增发,56246.83984375,125178.5390625,57197.10546875,126128.75
0,000729,2012-06-07,20120607,1,"权益分派(送/转/派, 以float字段为准)",2.0999999046325684,0.0,10.0,0.0
0,000729,2012-06-07,20120607,9,未知(9),57197.10546875,126128.75,114394.2109375,252258.59375
0,000729,2012-06-30,20120630,5,增发,114394.2109375,252258.59375,114394.2109375,252258.59375
0,000729,2012-09-30,20120930,5,增发,114394.2109375,252258.59375,221334.34375,252258.71875
0,000729,2012-12-31,20121231,5,增发,221334.34375,252258.71875,221334.5,252258.71875
0,000729,2013-05-17,20130517,1,"权益分派(送/转/派, 以float字段为准)",1.100000023841858,0.0,0.0,0.0
0,000729,2013-06-06,20130606,5,增发,221334.5,252258.71875,249811.46875,280735.6875
0,000729,2013-09-30,20130930,5,增发,249811.46875,280735.6875,249811.65625,280735.875
0,000729,2013-12-31,20131231,5,增发,249811.65625,280735.875,249920.96875,280845.1875
0,000729,2014-03-31,20140331,5,增发,249920.96875,280845.1875,249935.59375,280861.90625
0,000729,2014-05-23,20140523,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000729,2014-09-30,20140930,5,增发,249935.59375,280861.90625,249943.921875,280862.09375
0,000729,2014-12-31,20141231,5,增发,249943.921875,280862.09375,250045.171875,280965.15625
0,000729,2015-03-31,20150331,5,增发,250045.171875,280965.15625,250047.34375,280967.3125
0,000729,2015-06-24,20150624,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000729,2015-06-30,20150630,5,增发,250047.34375,280967.3125,250933.953125,281853.9375
0,000729,2016-07-21,20160721,1,"权益分派(送/转/派, 以float字段为准)",0.699999988079071,0.0,0.0,0.0
0,000729,2017-06-30,20170630,5,增发,250933.953125,281853.9375,250930.15625,281853.9375
0,000729,2017-07-11,20170711,1,"权益分派(送/转/派, 以float字段为准)",0.36000001430511475,0.0,0.0,0.0
0,000729,2017-12-31,20171231,5,增发,250930.15625,281853.9375,250944.625,281853.9375
0,000729,2018-06-30,20180630,5,增发,250944.625,281853.9375,250944.359375,281853.9375
0,000729,2018-07-13,20180713,1,"权益分派(送/转/派, 以float字段为准)",0.20000000298023224,0.0,0.0,0.0
0,000729,2019-07-15,20190715,1,"权益分派(送/转/派, 以float字段为准)",0.2199999988079071,0.0,0.0,0.0
0,000729,2019-12-31,20191231,5,增发,250944.359375,281853.9375,250940.515625,281853.9375
0,000729,2020-06-30,20200630,5,增发,250940.515625,281853.9375,250944.359375,281853.9375
0,000729,2020-07-10,20200710,1,"权益分派(送/转/派, 以float字段为准)",0.2199999988079071,0.0,0.0,0.0
0,000729,2020-12-31,20201231,5,增发,250944.359375,281853.9375,250955.8125,281853.9375
0,000729,2021-06-30,20210630,5,增发,250955.8125,281853.9375,250956.015625,281853.9375
0,000729,2021-07-14,20210714,1,"权益分派(送/转/派, 以float字段为准)",0.2199999988079071,0.0,0.0,0.0
0,000729,2022-07-14,20220714,1,"权益分派(送/转/派, 以float字段为准)",0.4000000059604645,0.0,0.0,0.0
0,000729,2023-07-04,20230704,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000729,2024-06-30,20240630,5,增发,250956.015625,281853.9375,250960.671875,281853.9375
0,000729,2024-07-24,20240724,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000729,2025-07-29,20250729,1,"权益分派(送/转/派, 以float字段为准)",1.899999976158142,0.0,0.0,0.0
0,000729,2025-12-29,20251229,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000729,2026-07-20,20260720,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000731,1997-09-16,19970916,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000731,1998-04-29,19980429,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,3.0,0.0
0,000731,1998-05-04,19980504,2,配股,2300.0,7523.39990234375,2990.0,9780.419921875
0,000731,1999-08-01,19990801,1,"权益分派(送/转/派, 以float字段为准)",0.0,9.0,0.0,2.309999942779541
0,000731,1999-09-20,19990920,2,配股,2990.0,9780.419921875,3680.0,11116.599609375
0,000731,2000-05-11,20000511,1,"权益分派(送/转/派, 以float字段为准)",0.25,0.0,10.0,0.0
0,000731,2000-05-12,20000512,2,配股,3680.0,11116.599609375,7360.0,22233.19921875
0,000731,2000-05-30,20000530,3,派息/配股类,7360.0,22233.19921875,7777.919921875,22233.19921875
0,000731,2001-04-24,20010424,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000731,2002-03-25,20020325,1,"权益分派(送/转/派, 以float字段为准)",0.0,6.019999980926514,0.0,3.0
0,000731,2002-04-17,20020417,2,配股,7777.919921875,22233.19921875,10111.2900390625,24566.5703125
0,000731,2002-06-06,20020606,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000731,2003-05-19,20030519,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000731,2004-05-19,20040519,1,"权益分派(送/转/派, 以float字段为准)",3.5,0.0,0.0,0.0
0,000731,2005-06-17,20050617,1,"权益分派(送/转/派, 以float字段为准)",4.5,0.0,0.0,0.0
0,000731,2006-07-25,20060725,1,"权益分派(送/转/派, 以float字段为准)",4.800000190734863,0.0,0.0,0.0
0,000731,2007-03-12,20070312,1,"权益分派(送/转/派, 以float字段为准)",6.0,0.0,0.0,0.0
0,000731,2007-03-23,20070323,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,6.599999904632568,0.0
0,000731,2007-03-23,20070323,5,增发,10111.2900390625,24566.5703125,16784.720703125,31240.0
0,000731,2008-03-12,20080312,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,6.0,0.0
